Cell Name;Cell_ID;BSC;Longitude_Sector;Latitude_Sector;CoverageType;Sector;SiteID;Market;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;mcc;mnc;RF_Solution;expected_cell_range;antenna_id
GAF_0008_C02_110_1;50091;SO1BSC3;8.78152778;34.43244444;outdoor;1;5009;;10;;;2G;55101;605;1;macro;11860;1
GAF_0008_C02_110_2;50092;SO1BSC3;8.78152778;34.43244444;outdoor;2;5009;;110;;;2G;55101;605;1;macro;33592;1
GAF_0008_C02_110_3;50093;SO1BSC3;8.78152778;34.43244444;outdoor;3;5009;;240;;;2G;55101;605;1;macro;30189;1
GAF_0010_C03_309_1;50111;SO1BSC3;8.80773889;34.4182583;outdoor;1;5011;;50;;;2G;55101;605;1;macro;22597;1
GAF_0010_C03_309_2;50112;SO1BSC3;8.80773889;34.4182583;outdoor;2;5011;;170;;;2G;55101;605;1;macro;30725;1
GAF_0010_C03_309_3;50113;SO1BSC3;8.80773889;34.4182583;outdoor;3;5011;;270;;;2G;55101;605;1;macro;23478;1
GAF_0011_C02_309_1;50121;SO1BSC3;8.77055;34.4254;outdoor;1;5012;;0;;;2G;55101;605;1;macro;4199;1
GAF_0011_C02_309_2;50122;SO1BSC3;8.77055;34.4254;outdoor;2;5012;;170;;;2G;55101;605;1;macro;29490;1
GAF_0011_C02_309_3;50123;SO1BSC3;8.77055;34.4254;outdoor;3;5012;;260;;;2G;55101;605;1;macro;26859;1
GAF_0012_C02_309_1;50131;SO1BSC3;8.78911944;34.41656944;outdoor;1;5013;;30;;;2G;55101;605;1;macro;536;1
GAF_0012_C02_309_2;50132;SO1BSC3;8.78911944;34.41656944;outdoor;2;5013;;150;;;2G;55101;605;1;macro;32461;1
GAF_0012_C02_309_3;50133;SO1BSC3;8.78911944;34.41656944;outdoor;3;5013;;270;;;2G;55101;605;1;macro;25853;1
GAF_0014_C05_309_1;50151;SO1BSC3;8.80808056;34.39929444;outdoor;1;5015;;120;;;2G;55101;605;1;macro;31500;1
GAF_0014_C05_309_2;50152;SO1BSC3;8.80808056;34.39929444;outdoor;2;5015;;190;;;2G;55101;605;1;macro;27430;1
GAF_0014_C05_309_3;50153;SO1BSC3;8.80808056;34.39929444;outdoor;3;5015;;330;;;2G;55101;605;1;macro;28168;1
GAF_0014_C05_309_4;52491;SO1BSC3;8.80808056;34.39929444;outdoor;4;5015;;260;;;2G;55101;605;1;macro;2362;1
GAF_0016_C02_309_1;50171;SO1BSC3;8.81842222;34.39147778;outdoor;1;5017;;0;;;2G;55101;605;1;macro;29945;1
GAF_0016_C02_309_2;50172;SO1BSC3;8.81842222;34.39147778;outdoor;2;5017;;100;;;2G;55101;605;1;macro;29861;1
GAF_0016_C02_309_3;50173;SO1BSC3;8.81842222;34.39147778;outdoor;3;5017;;260;;;2G;55101;605;1;macro;581;1
GAF_0017_C03_110_1;50181;SO1BSC3;8.8815;34.3415;outdoor;1;5018;;100;;;2G;55101;605;1;macro;21484;1
GAF_0017_C03_110_2;50182;SO1BSC3;8.8815;34.3415;outdoor;2;5018;;300;;;2G;55101;605;1;macro;30708;1
GAF_0018_C01_110_1;50191;SO1BSC3;8.40175;34.326;outdoor;1;5019;;20;;;2G;55101;605;1;macro;3870;1
GAF_0018_C01_110_2;50192;SO1BSC3;8.40175;34.326;outdoor;2;5019;;140;;;2G;55101;605;1;macro;35342;1
GAF_0018_C01_110_3;50193;SO1BSC3;8.40175;34.326;outdoor;3;5019;;260;;;2G;55101;605;1;macro;33839;1
GAF_0019_C04_110_1;50201;SO1BSC3;8.37708333;34.2987222;outdoor;1;5020;;20;;;2G;55101;605;1;macro;29442;1
GAF_0019_C04_110_2;50202;SO1BSC3;8.37708333;34.2987222;outdoor;2;5020;;210;;;2G;55101;605;1;macro;35100;1
GAF_0019_C04_110_3;50203;SO1BSC3;8.37708333;34.2987222;outdoor;3;5020;;330;;;2G;55101;605;1;macro;26155;1
GAF_0020_C01_110_1;50211;SO1BSC3;8.26896667;34.48796722;outdoor;1;5021;;0;;;2G;55101;605;1;macro;18667;1
GAF_0020_C01_110_2;50212;SO1BSC3;8.26896667;34.48796722;outdoor;2;5021;;100;;;2G;55101;605;1;macro;25463;1
GAF_0020_C01_110_3;50213;SO1BSC3;8.26896667;34.48796722;outdoor;3;5021;;230;;;2G;55101;605;1;macro;28777;1
GAF_0020_C01_110_4;52481;SO1BSC3;8.26896667;34.48796722;outdoor;4;5021;;300;;;2G;55101;605;1;macro;13849;1
GAF_0021_C01_110_1;50221;SO1BSC3;8.153386;34.395425;outdoor;1;5022;;60;;;2G;55901;605;1;macro;31496;1
GAF_0021_C01_110_2;50222;SO1BSC3;8.153386;34.395425;outdoor;2;5022;;180;;;2G;55901;605;1;macro;13531;1
GAF_0021_C01_110_3;50223;SO1BSC3;8.153386;34.395425;outdoor;3;5022;;310;;;2G;55901;605;1;macro;30257;1
GAF_0022_C05_309_1;50231;SO1BSC3;9.05045;34.27136944;outdoor;1;5023;;20;;;2G;55101;605;1;macro;20359;1
GAF_0022_C05_309_2;50232;SO1BSC3;9.05045;34.27136944;outdoor;2;5023;;110;;;2G;55101;605;1;macro;35357;1
GAF_0022_C05_309_3;50233;SO1BSC3;9.05045;34.27136944;outdoor;3;5023;;300;;;2G;55101;605;1;macro;33359;1
GAF_0023_C02_110_1;50241;SO1BSC3;9.182583;34.237722;outdoor;1;5024;;80;;;2G;55101;605;1;macro;32757;1
GAF_0023_C02_110_2;50242;SO1BSC3;9.182583;34.237722;outdoor;2;5024;;180;;;2G;55101;605;1;macro;34165;1
GAF_0023_C02_110_3;50243;SO1BSC3;9.182583;34.237722;outdoor;3;5024;;270;;;2G;55101;605;1;macro;34380;1
GAF_0024_C02_309_1;50251;SO1BSC3;9.38594444;34.27355556;outdoor;1;5025;;90;;;2G;55101;605;1;macro;25181;1
GAF_0024_C02_309_2;50252;SO1BSC3;9.38594444;34.27355556;outdoor;2;5025;;170;;;2G;55101;605;1;macro;33830;1
GAF_0024_C02_309_3;50253;SO1BSC3;9.38594444;34.27355556;outdoor;3;5025;;260;;;2G;55101;605;1;macro;13524;1
GAF_0025_C01_110_1;50261;SO1BSC3;8.83527777;34.4675;outdoor;1;5026;;40;;;2G;55101;605;1;macro;34920;1
GAF_0025_C01_110_2;50262;SO1BSC3;8.83527777;34.4675;outdoor;2;5026;;200;;;2G;55101;605;1;macro;30738;1
GAF_0025_C01_110_3;50263;SO1BSC3;8.83527777;34.4675;outdoor;3;5026;;310;;;2G;55101;605;1;macro;26397;1
GAF_0025_C01_110_4;52511;SO1BSC3;8.83527777;34.4675;outdoor;4;5026;;110;;;2G;55101;605;1;macro;25336;1
GAF_0026_C01_110_1;50271;SO1BSC3;9.22913889;34.42922222;outdoor;1;5027;;80;;;2G;55101;605;1;macro;35365;1
GAF_0026_C01_110_2;50272;SO1BSC3;9.22913889;34.42922222;outdoor;2;5027;;200;;;2G;55101;605;1;macro;35176;1
GAF_0026_C01_110_3;50273;SO1BSC3;9.22913889;34.42922222;outdoor;3;5027;;320;;;2G;55101;605;1;macro;35356;1
GAF_0027_C06_414_1;50281;SO1BSC3;9.253353;34.534336;outdoor;1;5028;;70;;;2G;55101;605;1;macro;34916;1
GAF_0027_C06_414_2;50282;SO1BSC3;9.253353;34.534336;outdoor;2;5028;;240;;;2G;55101;605;1;macro;29394;1
GAF_0027_C06_414_3;50283;SO1BSC3;9.253353;34.534336;outdoor;3;5028;;350;;;2G;55101;605;1;macro;25132;1
GAF_0028_C04_110_1;50291;SO1BSC3;8.748986;34.288061;outdoor;1;5029;;50;;;2G;55101;605;1;macro;26672;1
GAF_0028_C04_110_2;50292;SO1BSC3;8.748986;34.288061;outdoor;2;5029;;210;;;2G;55101;605;1;macro;32988;1
GAF_0028_C04_110_3;50293;SO1BSC3;8.748986;34.288061;outdoor;3;5029;;320;;;2G;55101;605;1;macro;31986;1
GAF_0032_C03_110_1;50331;SO1BSC3;8.7909;34.43491111;outdoor;1;5033;;150;;;2G;55101;605;1;macro;31668;1
GAF_0032_C03_110_2;50332;SO1BSC3;8.7909;34.43491111;outdoor;2;5033;;240;;;2G;55101;605;1;macro;573;1
GAF_0032_C03_110_3;50333;SO1BSC3;8.7909;34.43491111;outdoor;3;5033;;330;;;2G;55101;605;1;macro;9576;1
GAF_0033_C01_110_1;50341;SO1BSC3;8.783408;34.726597;outdoor;1;5034;;150;;;2G;55101;605;1;macro;27107;1
GAF_0033_C01_110_2;50342;SO1BSC3;8.783408;34.726597;outdoor;2;5034;;280;;;2G;55101;605;1;macro;31990;1
GAF_0033_C01_110_3;50343;SO1BSC3;8.783408;34.726597;outdoor;3;5034;;350;;;2G;55101;605;1;macro;15128;1
GAF_0034_C01_211_1;50351;SO1BSC3;8.52016667;34.40616667;outdoor;1;5035;;90;;;2G;55101;605;1;macro;35353;1
GAF_0034_C01_211_2;50352;SO1BSC3;8.52016667;34.40616667;outdoor;2;5035;;190;;;2G;55101;605;1;macro;35056;1
GAF_0034_C01_211_3;50353;SO1BSC3;8.52016667;34.40616667;outdoor;3;5035;;290;;;2G;55101;605;1;macro;35358;1
GAF_0035_C02_112_1;50361;SO1BSC3;8.2895;34.15539;outdoor;1;5036;;25;;;2G;55101;605;1;macro;30233;1
GAF_0035_C02_112_2;50362;SO1BSC3;8.2895;34.15539;outdoor;2;5036;;205;;;2G;55101;605;1;macro;34550;1
GAF_0035_C02_112_3;50363;SO1BSC3;8.2895;34.15539;outdoor;3;5036;;290;;;2G;55101;605;1;macro;34199;1
GAF_0036_C02_211_1;50371;SO1BSC3;8.95220833;34.33886111;outdoor;1;5037;;120;;;2G;55101;605;1;macro;34952;1
GAF_0036_C02_211_2;50372;SO1BSC3;8.95220833;34.33886111;outdoor;2;5037;;210;;;2G;55101;605;1;macro;35351;1
GAF_0036_C02_211_3;50373;SO1BSC3;8.95220833;34.33886111;outdoor;3;5037;;300;;;2G;55101;605;1;macro;9200;1
GAF_0039_C02_113_1;50401;SO1BSC3;8.40805833;34.31141944;outdoor;1;5040;;20;;;2G;55101;605;1;macro;29876;1
GAF_0039_C02_113_2;50402;SO1BSC3;8.40805833;34.31141944;outdoor;2;5040;;140;;;2G;55101;605;1;macro;35362;1
GAF_0039_C02_113_3;50403;SO1BSC3;8.40805833;34.31141944;outdoor;3;5040;;260;;;2G;55101;605;1;macro;29818;1
GAF_0040_C01_313_1;50411;SO1BSC3;8.80591667;34.39252778;outdoor;1;5041;;120;;;2G;55101;605;1;macro;29397;1
GAF_0040_C01_313_2;50412;SO1BSC3;8.80591667;34.39252778;outdoor;2;5041;;220;;;2G;55101;605;1;macro;26733;1
GAF_0040_C01_313_3;50413;SO1BSC3;8.80591667;34.39252778;outdoor;3;5041;;330;;;2G;55101;605;1;macro;28359;1
GAF_0041_C01_413_1;50421;SO1BSC3;8.791053;34.422017;outdoor;1;5042;;110;;;2G;55101;605;1;macro;29500;1
GAF_0041_C01_413_2;50422;SO1BSC3;8.791053;34.422017;outdoor;2;5042;;250;;;2G;55101;605;1;macro;22748;1
GAF_0041_C01_413_3;50423;SO1BSC3;8.791053;34.422017;outdoor;3;5042;;350;;;2G;55101;605;1;macro;9232;1
GAF_0042_C03_114_1;50431;SO1BSC3;8.757417;34.430722;outdoor;1;5043;;40;;;2G;55101;605;1;macro;19392;1
GAF_0042_C03_114_2;50432;SO1BSC3;8.757417;34.430722;outdoor;2;5043;;100;;;2G;55101;605;1;macro;26010;1
GAF_0042_C03_114_3;50433;SO1BSC3;8.757417;34.430722;outdoor;3;5043;;245;;;2G;55101;605;1;macro;18621;1
GAF_0042_C03_114_4;50391;SO1BSC3;8.757417;34.430722;outdoor;4;5043;;315;;;2G;55101;605;1;macro;3221;1
GAF_0043_C01_314_1;50441;SO1BSC3;8.5195833;34.33619444;outdoor;1;5044;;60;;;2G;55101;605;1;macro;25474;1
GAF_0043_C01_314_2;50442;SO1BSC3;8.5195833;34.33619444;outdoor;2;5044;;260;;;2G;55101;605;1;macro;35022;1
GAF_0044_C01_314_1;50451;SO1BSC3;8.7993333;34.33991667;outdoor;1;5045;;5;;;2G;55101;605;1;macro;32526;1
GAF_0044_C01_314_2;50452;SO1BSC3;8.7993333;34.33991667;outdoor;2;5045;;215;;;2G;55101;605;1;macro;27702;1
GAF_0045_C02_414_1;50461;SO1BSC3;8.799361;34.404197;outdoor;1;5046;;15;;;2G;55101;605;1;macro;702;1
GAF_0045_C02_414_2;50462;SO1BSC3;8.799361;34.404197;outdoor;2;5046;;105;;;2G;55101;605;1;macro;25481;1
GAF_0045_C02_414_3;50463;SO1BSC3;8.799361;34.404197;outdoor;3;5046;;185;;;2G;55101;605;1;macro;26054;1
GAF_0045_C02_414_4;51501;SO1BSC3;8.799361;34.404197;outdoor;4;5046;;280;;;2G;55101;605;1;macro;26148;1
GAF_0047_C04_216_1;50481;SO1BSC3;8.731066667;34.26218333;outdoor;1;5048;;55;;;2G;55101;605;1;macro;27661;1
GAF_0047_C04_216_2;50482;SO1BSC3;8.731066667;34.26218333;outdoor;2;5048;;145;;;2G;55101;605;1;macro;24744;1
GAF_0047_C04_216_3;50483;SO1BSC3;8.731066667;34.26218333;outdoor;3;5048;;245;;;2G;55101;605;1;macro;34863;1
GAF_0047_C04_216_4;51521;SO1BSC3;8.731066667;34.26218333;outdoor;4;5048;;350;;;2G;55101;605;1;macro;33244;1
GAF_0048_C02_316_1;50491;SO1BSC3;8.95044723;34.33337223;outdoor;1;5049;;35;;;2G;55101;605;1;Macro;11028;1
GAF_0048_C02_316_2;50492;SO1BSC3;8.95044723;34.33337223;outdoor;2;5049;;140;;;2G;55101;605;1;Macro;33125;1
GAF_0048_C02_316_3;50493;SO1BSC3;8.95044723;34.33337223;outdoor;3;5049;;290;;;2G;55101;605;1;Macro;35103;1
GAF_0049_C03_316_1;50101;SO1BSC3;8.388861;34.315089;outdoor;1;5010;;50;;;2G;55101;605;1;macro;27319;1
GAF_0049_C03_316_2;50102;SO1BSC3;8.388861;34.315089;outdoor;2;5010;;150;;;2G;55101;605;1;macro;34899;1
GAF_0049_C03_316_3;50103;SO1BSC3;8.388861;34.315089;outdoor;3;5010;;270;;;2G;55101;605;1;macro;29418;1
GAF_0051_C02_316_1;50521;SO1BSC3;8.15017916;34.37997181;outdoor;1;5052;;100;;;2G;55901;605;1;macro;33312;1
GAF_0051_C02_316_2;50522;SO1BSC3;8.15017916;34.37997181;outdoor;2;5052;;220;;;2G;55901;605;1;macro;14930;1
GAF_0051_C02_316_3;50523;SO1BSC3;8.15017916;34.37997181;outdoor;3;5052;;320;;;2G;55901;605;1;macro;26964;1
GAF_0053_C02_217_1;50021;SO1BSC3;8.340231;34.392822;outdoor;1;5002;;120;;;2G;55101;605;1;macro;27585;1
GAF_0053_C02_217_2;50022;SO1BSC3;8.340231;34.392822;outdoor;2;5002;;180;;;2G;55101;605;1;macro;22601;1
GAF_0053_C02_217_3;50023;SO1BSC3;8.340231;34.392822;outdoor;3;5002;;295;;;2G;55101;605;1;macro;27247;1
GAF_0057_C02_217_1;50581;SO1BSC3;9.04925;34.46892;outdoor;1;5058;;60;;;2G;55101;605;1;Macro;28310;1
GAF_0057_C02_217_2;50582;SO1BSC3;9.04925;34.46892;outdoor;2;5058;;200;;;2G;55101;605;1;Macro;18045;1
GAF_0057_C02_217_3;50583;SO1BSC3;9.04925;34.46892;outdoor;3;5058;;320;;;2G;55101;605;1;Macro;29710;1
GAF_0058_C01_317_1;50591;SO1BSC3;8.761308333;34.42683889;outdoor;1;5059;;40;;;2G;55101;605;1;macro;1116;1
GAF_0058_C01_317_2;50592;SO1BSC3;8.761308333;34.42683889;outdoor;2;5059;;130;;;2G;55101;605;1;macro;31624;1
GAF_0058_C01_317_3;50593;SO1BSC3;8.761308333;34.42683889;outdoor;3;5059;;230;;;2G;55101;605;1;macro;28564;1
GAF_0058_C01_317_4;51541;SO1BSC3;8.761308333;34.42683889;outdoor;4;5059;;315;;;2G;55101;605;1;macro;16893;1
GAF_0060_C03_218_1;50011;SO1BSC3;9.237294;34.626125;outdoor;1;5001;;40;;;2G;55101;605;1;macro;29449;1
GAF_0060_C03_218_2;50012;SO1BSC3;9.237294;34.626125;outdoor;2;5001;;185;;;2G;55101;605;1;macro;33461;1
GAF_0060_C03_218_3;50013;SO1BSC3;9.237294;34.626125;outdoor;3;5001;;275;;;2G;55101;605;1;macro;9475;1
GAF_0062_C02_218_1;50051;SO1BSC3;8.702505;34.38456;outdoor;1;5005;;40;;;2G;55101;605;1;macro;8547;1
GAF_0062_C02_218_2;50052;SO1BSC3;8.702505;34.38456;outdoor;2;5005;;230;;;2G;55101;605;1;macro;5445;1
GAF_0062_C02_218_3;50053;SO1BSC3;8.702505;34.38456;outdoor;3;5005;;300;;;2G;55101;605;1;macro;6897;1
GAF_0063_C01_218_1;50641;SO1BSC3;8.913779;34.550247;outdoor;1;5064;;35;;;2G;55101;605;1;macro;31243;1
GAF_0063_C01_218_2;50642;SO1BSC3;8.913779;34.550247;outdoor;2;5064;;120;;;2G;55101;605;1;macro;29694;1
GAF_0063_C01_218_3;50643;SO1BSC3;8.913779;34.550247;outdoor;3;5064;;220;;;2G;55101;605;1;macro;25365;1
GAF_0063_C01_218_4;51281;SO1BSC3;8.913779;34.550247;outdoor;4;5064;;305;;;2G;55101;605;1;macro;28940;1
GAF_0064_C02_218_1;50651;SO1BSC3;9.388417;34.412073;outdoor;1;5065;;0;;;2G;55101;605;1;macro;25806;1
GAF_0064_C02_218_2;50652;SO1BSC3;9.388417;34.412073;outdoor;2;5065;;100;;;2G;55101;605;1;macro;26705;1
GAF_0064_C02_218_3;50653;SO1BSC3;9.388417;34.412073;outdoor;3;5065;;285;;;2G;55101;605;1;macro;11942;1
GAF_0066_C01_419_1;50661;SO1BSC3;8.636972;34.210667;outdoor;1;5066;;60;;;2G;55101;605;1;macro;31069;1
GAF_0066_C01_419_2;50662;SO1BSC3;8.636972;34.210667;outdoor;2;5066;;240;;;2G;55101;605;1;macro;32552;1
GAF_0066_C01_419_3;50663;SO1BSC3;8.636972;34.210667;outdoor;3;5066;;320;;;2G;55101;605;1;macro;29846;1
GAF_0067_C01_419_1;50471;SO1BSC3;8.568444;34.237778;outdoor;1;5047;;75;;;2G;55101;605;1;macro;32064;1
GAF_0067_C01_419_2;50472;SO1BSC3;8.568444;34.237778;outdoor;2;5047;;185;;;2G;55101;605;1;macro;34030;1
GAF_0067_C01_419_3;50473;SO1BSC3;8.568444;34.237778;outdoor;3;5047;;320;;;2G;55101;605;1;macro;29869;1
GAF_0068_C01_419_1;50681;SO1BSC3;8.153469;34.384719;outdoor;1;5068;;50;;;2G;55901;605;1;macro;-;1
GAF_0068_C01_419_2;50682;SO1BSC3;8.153469;34.384719;outdoor;2;5068;;130;;;2G;55901;605;1;macro;-;1
GAF_0068_C01_419_3;50683;SO1BSC3;8.153469;34.384719;outdoor;3;5068;;220;;;2G;55901;605;1;macro;768;1
GAF_0069_C01_120_1;50381;SO1BSC3;9.104308;34.353648;outdoor;1;5038;;120;;;2G;55101;605;1;macro;7001;1
GAF_0069_C01_120_2;50382;SO1BSC3;9.104308;34.353648;outdoor;2;5038;;270;;;2G;55101;605;1;macro;9810;1
GAF_0070_C01_320_1;50691;SO1BSC3;8.435169;34.371903;outdoor;1;5069;;70;;;2G;55101;605;1;macro;18972;1
GAF_0070_C01_320_2;50692;SO1BSC3;8.435169;34.371903;outdoor;2;5069;;210;;;2G;55101;605;1;macro;20407;1
GAF_0070_C01_320_3;50693;SO1BSC3;8.435169;34.371903;outdoor;3;5069;;330;;;2G;55101;605;1;macro;23554;1
JEN_0001_C06_409_1;25021;TN2BSC2;8.79385278;36.9539833;outdoor;1;2502;;55;;;2G;22011;605;1;macro;29698;1
JEN_0001_C06_409_2;25022;TN2BSC2;8.79385278;36.9539833;outdoor;2;2502;;180;;;2G;22011;605;1;macro;16892;1
JEN_0001_C06_409_3;25023;TN2BSC2;8.79385278;36.9539833;outdoor;3;2502;;260;;;2G;22011;605;1;macro;16192;1
JEN_0002_C05_409_1;25031;TN2BSC2;8.925607;36.957077;outdoor;1;2503;;90;;;2G;22011;605;1;macro;33227;1
JEN_0002_C05_409_2;25032;TN2BSC2;8.925607;36.957077;outdoor;2;2503;;260;;;2G;22011;605;1;macro;26416;1
JEN_0002_C05_409_3;25033;TN2BSC2;8.925607;36.957077;outdoor;3;2503;;320;;;2G;22011;605;1;macro;13133;1
JEN_0003_C01_409_1;25041;TN2BSC2;8.74824722;36.93636111;outdoor;1;2504;;40;;;2G;22011;605;1;macro;33184;1
JEN_0003_C01_409_2;25042;TN2BSC2;8.74824722;36.93636111;outdoor;2;2504;;160;;;2G;22011;605;1;macro;11528;1
JEN_0003_C01_409_3;25043;TN2BSC2;8.74824722;36.93636111;outdoor;3;2504;;215;;;2G;22011;605;1;macro;5571;1
JEN_0004_C04_409_1;25051;TN2BSC2;8.73736;36.95028;outdoor;1;2505;;30;;;2G;22011;605;1;macro;31635;1
JEN_0004_C04_409_2;25052;TN2BSC2;8.73736;36.95028;outdoor;2;2505;;150;;;2G;22011;605;1;macro;15611;1
JEN_0004_C04_409_3;25053;TN2BSC2;8.73736;36.95028;outdoor;3;2505;;290;;;2G;22011;605;1;macro;13920;1
JEN_0005_C01_409_1;25061;TN2BSC2;8.75425;36.94938;outdoor;1;2506;;30;;;2G;22011;605;1;macro;32186;1
JEN_0005_C01_409_2;25062;TN2BSC2;8.75425;36.94938;outdoor;2;2506;;150;;;2G;22011;605;1;macro;26578;1
JEN_0005_C01_409_3;25063;TN2BSC2;8.75425;36.94938;outdoor;3;2506;;270;;;2G;22011;605;1;macro;14730;1
JEN_0005_C01_409_4;27461;TN2BSC2;8.75425;36.94938;outdoor;4;2506;;95;;;2G;22011;605;1;macro;31463;1
JEN_0006_C04_409_1;25071;TN2BSC2;8.75858056;36.95575556;outdoor;1;2507;;0;;;2G;22011;605;1;macro;31406;1
JEN_0006_C04_409_2;25072;TN2BSC2;8.75858056;36.95575556;outdoor;2;2507;;150;;;2G;22011;605;1;macro;30668;1
JEN_0006_C04_409_3;25073;TN2BSC2;8.75858056;36.95575556;outdoor;3;2507;;270;;;2G;22011;605;1;macro;6796;1
JEN_0010_C05_110_1;25111;TN2BSC2;8.55630793;36.5451421;outdoor;1;2511;;120;;;2G;22011;605;1;macro;33615;1
JEN_0010_C05_110_2;25112;TN2BSC2;8.55630793;36.5451421;outdoor;2;2511;;220;;;2G;22011;605;1;macro;28454;1
JEN_0010_C05_110_3;25113;TN2BSC2;8.55630793;36.5451421;outdoor;3;2511;;310;;;2G;22011;605;1;macro;26892;1
JEN_0011_C08_110_1;25121;TN2BSC2;8.43851391;36.4493564;outdoor;1;2512;;75;;;2G;22011;605;1;macro;22533;1
JEN_0011_C08_110_2;25122;TN2BSC2;8.43851391;36.4493564;outdoor;2;2512;;220;;;2G;22011;605;1;macro;13135;1
JEN_0011_C08_110_3;25123;TN2BSC2;8.43851391;36.4493564;outdoor;3;2512;;350;;;2G;22011;605;1;macro;25091;1
JEN_0013_C01_210_1;25141;TN2BSC2;8.663611;36.9125;outdoor;1;2514;;50;;;2G;22011;605;1;macro;29350;1
JEN_0013_C01_210_2;25142;TN2BSC2;8.663611;36.9125;outdoor;2;2514;;160;;;2G;22011;605;1;macro;18139;1
JEN_0013_C01_210_3;25143;TN2BSC2;8.663611;36.9125;outdoor;3;2514;;240;;;2G;22011;605;1;macro;6782;1
JEN_0015_C01_210_1;25161;TN2BSC2;8.69977;36.769491;outdoor;1;2516;;80;;;2G;22011;605;1;macro;30033;1
JEN_0015_C01_210_2;25162;TN2BSC2;8.69977;36.769491;outdoor;2;2516;;190;;;2G;22011;605;1;macro;31709;1
JEN_0015_C01_210_3;25163;TN2BSC2;8.69977;36.769491;outdoor;3;2516;;320;;;2G;22011;605;1;macro;29922;1
JEN_0018_C01_210_1;25191;TN2BSC2;8.78777778;36.50338889;outdoor;1;2519;;50;;;2G;22012;605;1;macro;737;1
JEN_0018_C01_210_2;25192;TN2BSC2;8.78777778;36.50338889;outdoor;2;2519;;160;;;2G;22012;605;1;macro;15631;1
JEN_0018_C01_210_3;25193;TN2BSC2;8.78777778;36.50338889;outdoor;3;2519;;270;;;2G;22012;605;1;macro;532;1
JEN_0019_C01_210_1;25201;TN2BSC2;8.785139;36.51;outdoor;1;2520;;20;;;2G;22012;605;1;macro;32596;1
JEN_0019_C01_210_2;25202;TN2BSC2;8.785139;36.51;outdoor;2;2520;;130;;;2G;22012;605;1;macro;24087;1
JEN_0019_C01_210_3;25203;TN2BSC2;8.785139;36.51;outdoor;3;2520;;220;;;2G;22012;605;1;macro;26331;1
JEN_0020_C02_210_1;25211;TN2BSC2;8.78066667;36.50147222;outdoor;1;2521;;130;;;2G;22012;605;1;macro;15299;1
JEN_0020_C02_210_2;25212;TN2BSC2;8.78066667;36.50147222;outdoor;2;2521;;220;;;2G;22012;605;1;macro;322;1
JEN_0020_C02_210_3;25213;TN2BSC2;8.78066667;36.50147222;outdoor;3;2521;;320;;;2G;22012;605;1;macro;7925;1
JEN_0021_C01_210_1;25221;TN2BSC2;8.787;36.49225;outdoor;1;2522;;15;;;2G;22012;605;1;macro;10780;1
JEN_0021_C01_210_2;25222;TN2BSC2;8.787;36.49225;outdoor;2;2522;;140;;;2G;22012;605;1;macro;509;1
JEN_0021_C01_210_3;25223;TN2BSC2;8.787;36.49225;outdoor;3;2522;;280;;;2G;22012;605;1;macro;505;1
JEN_0021_C01_210_4;27241;TN2BSC2;8.787;36.49225;outdoor;4;2522;;210;;;2G;22012;605;1;macro;31493;1
JEN_0022_C05_210_1;25231;TN2BSC2;8.77741667;36.49547222;outdoor;1;2523;;10;;;2G;22012;605;1;macro;31984;1
JEN_0022_C05_210_2;25232;TN2BSC2;8.77741667;36.49547222;outdoor;2;2523;;130;;;2G;22012;605;1;macro;695;1
JEN_0022_C05_210_3;25233;TN2BSC2;8.77741667;36.49547222;outdoor;3;2523;;280;;;2G;22012;605;1;macro;24637;1
JEN_0023_C02_210_1;25241;TN2BSC2;8.77325;36.48197;outdoor;1;2524;;30;;;2G;22012;605;1;macro;25618;1
JEN_0023_C02_210_2;25242;TN2BSC2;8.77325;36.48197;outdoor;2;2524;;240;;;2G;22012;605;1;macro;25948;1
JEN_0023_C02_210_3;25243;TN2BSC2;8.77325;36.48197;outdoor;3;2524;;320;;;2G;22012;605;1;macro;12835;1
JEN_0023_C02_210_4;27251;TN2BSC2;8.77325;36.48197;outdoor;4;2524;;175;;;2G;22012;605;1;macro;3293;1
JEN_0024_C02_210_1;25251;TN2BSC2;8.77097222;36.5044167;outdoor;1;2525;;30;;;2G;22012;605;1;macro;2821;1
JEN_0024_C02_210_2;25252;TN2BSC2;8.77097222;36.5044167;outdoor;2;2525;;160;;;2G;22012;605;1;macro;25505;1
JEN_0024_C02_210_3;25253;TN2BSC2;8.77097222;36.5044167;outdoor;3;2525;;290;;;2G;22012;605;1;macro;29454;1
JEN_0025_C02_110_1;25261;TN2BSC2;8.762167;36.505194;outdoor;1;2526;;20;;;2G;22012;605;1;macro;19634;1
JEN_0025_C02_110_2;25262;TN2BSC2;8.762167;36.505194;outdoor;2;2526;;110;;;2G;22012;605;1;macro;26081;1
JEN_0025_C02_110_3;25263;TN2BSC2;8.762167;36.505194;outdoor;3;2526;;290;;;2G;22012;605;1;macro;30229;1
JEN_0025_C02_110_4;27511;TN2BSC2;8.762167;36.505194;outdoor;4;2526;;220;;;2G;22012;605;1;macro;22657;1
JEN_0026_C01_210_1;25271;TN2BSC2;8.761528;36.512694;outdoor;1;2527;;90;;;2G;22012;605;1;macro;872;1
