CellName;Cell_ID;BSC;BSC_ID;Latitude_Sector;Longitude_Sector;CoverageType;Sector;SiteID;Market;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;SAC;eNodeBID;Downtilt;Electrical_DownTilt;mcc;mnc;RF_Solution;expected_cell_range;antenna_id
NAB_0220_C01_119_v9;19719;TN1RNC2;2;36.464479;10.720488;outdoor;3;1971;;320;;;3G;22203;34719;;;;605;1;macro;8682;1
SBO_0001_C04_110_u4;37524;SO1RNC3;521;35.09847222;9.53625;outdoor;1;3752;;90;;;3G;44301;52524;;;;605;1;macro;31848;1
SBO_0001_C04_110_u5;37525;SO1RNC3;521;35.09847222;9.53625;outdoor;2;3752;;200;;;3G;44301;52525;;;;605;1;macro;26976;1
SBO_0001_C04_110_u6;37526;SO1RNC3;521;35.09847222;9.53625;outdoor;3;3752;;290;;;3G;44301;52526;;;;605;1;macro;21181;1
SBO_0001_C04_110_v1;37527;SO1RNC3;521;35.09847222;9.53625;outdoor;1;3752;;90;;;3G;44301;52527;;;;605;1;macro;31848;1
SBO_0001_C04_110_v2;37528;SO1RNC3;521;35.09847222;9.53625;outdoor;2;3752;;200;;;3G;44301;52528;;;;605;1;macro;26976;1
SBO_0001_C04_110_v3;37529;SO1RNC3;521;35.09847222;9.53625;outdoor;3;3752;;290;;;3G;44301;52529;;;;605;1;macro;21181;1
SBO_0002_C01_110_u4;37534;SO1RNC3;521;35.03233333;9.48805556;outdoor;1;3753;;30;;;3G;44301;52534;;;;605;1;macro;30798;1
SBO_0002_C01_110_u5;37535;SO1RNC3;521;35.03233333;9.48805556;outdoor;2;3753;;150;;;3G;44301;52535;;;;605;1;macro;20657;1
SBO_0002_C01_110_u6;37536;SO1RNC3;521;35.03233333;9.48805556;outdoor;3;3753;;270;;;3G;44301;52536;;;;605;1;macro;24539;1
SBO_0002_C01_110_v1;37537;SO1RNC3;521;35.03233333;9.48805556;outdoor;1;3753;;30;;;3G;44301;52537;;;;605;1;macro;30798;1
SBO_0002_C01_110_v2;37538;SO1RNC3;521;35.03233333;9.48805556;outdoor;2;3753;;150;;;3G;44301;52538;;;;605;1;macro;20657;1
SBO_0002_C01_110_v3;37539;SO1RNC3;521;35.03233333;9.48805556;outdoor;3;3753;;270;;;3G;44301;52539;;;;605;1;macro;24539;1
SBO_0003_C09_309_q4;38944;SO1RNC3;521;35.041212;9.476072;outdoor;4;3754;;315;;;3G;44301;53944;;;;605;1;macro;1312;1
SBO_0003_C09_309_r7;38947;SO1RNC3;521;35.041212;9.476072;outdoor;4;3754;;315;;;3G;44301;53947;;;;605;1;macro;1312;1
SBO_0003_C09_309_u4;37544;SO1RNC3;521;35.041212;9.476072;outdoor;1;3754;;70;;;3G;44301;52544;;;;605;1;macro;1840;1
SBO_0003_C09_309_u5;37545;SO1RNC3;521;35.041212;9.476072;outdoor;2;3754;;170;;;3G;44301;52545;;;;605;1;macro;957;1
SBO_0003_C09_309_u6;37546;SO1RNC3;521;35.041212;9.476072;outdoor;3;3754;;260;;;3G;44301;52546;;;;605;1;macro;5112;1
SBO_0003_C09_309_v7;37547;SO1RNC3;521;35.041212;9.476072;outdoor;1;3754;;70;;;3G;44301;52547;;;;605;1;macro;1840;1
SBO_0003_C09_309_v8;37548;SO1RNC3;521;35.041212;9.476072;outdoor;2;3754;;170;;;3G;44301;52548;;;;605;1;macro;957;1
SBO_0003_C09_309_v9;37549;SO1RNC3;521;35.041212;9.476072;outdoor;3;3754;;260;;;3G;44301;52549;;;;605;1;macro;5112;1
SBO_0004_C03_110_u4;37554;SO1RNC3;521;35.032603;9.477803;outdoor;1;3755;;40;;;3G;44301;52554;;;;605;1;macro;31568;1
SBO_0004_C03_110_u5;37555;SO1RNC3;521;35.032603;9.477803;outdoor;2;3755;;150;;;3G;44301;52555;;;;605;1;macro;20177;1
SBO_0004_C03_110_u6;37556;SO1RNC3;521;35.032603;9.477803;outdoor;3;3755;;310;;;3G;44301;52556;;;;605;1;macro;4767;1
SBO_0004_C03_110_v7;37557;SO1RNC3;521;35.032603;9.477803;outdoor;1;3755;;40;;;3G;44301;52557;;;;605;1;macro;31568;1
SBO_0004_C03_110_v8;37558;SO1RNC3;521;35.032603;9.477803;outdoor;2;3755;;150;;;3G;44301;52558;;;;605;1;macro;20177;1
SBO_0004_C03_110_v9;37559;SO1RNC3;521;35.032603;9.477803;outdoor;3;3755;;310;;;3G;44301;52559;;;;605;1;macro;4767;1
SBO_0005_C03_110_s4;39994;SO1RNC3;521;35.03611111;9.49425;outdoor;1;3756;;62;;;3G;44301;54994;;;;605;1;macro;30476;1
SBO_0005_C03_110_u4;37564;SO1RNC3;521;35.03611111;9.49425;outdoor;1;3756;;40;;;3G;44301;52564;;;;605;1;macro;30476;1
SBO_0005_C03_110_u5;37565;SO1RNC3;521;35.03611111;9.49425;outdoor;2;3756;;150;;;3G;44301;52565;;;;605;1;macro;630;1
SBO_0005_C03_110_u6;37566;SO1RNC3;521;35.03611111;9.49425;outdoor;3;3756;;270;;;3G;44301;52566;;;;605;1;macro;25016;1
SBO_0005_C03_110_v1;37567;SO1RNC3;521;35.03611111;9.49425;outdoor;1;3756;;40;;;3G;44301;52567;;;;605;1;macro;30476;1
SBO_0005_C03_110_v2;37568;SO1RNC3;521;35.03611111;9.49425;outdoor;2;3756;;150;;;3G;44301;52568;;;;605;1;macro;630;1
SBO_0005_C03_110_v3;37569;SO1RNC3;521;35.03611111;9.49425;outdoor;3;3756;;270;;;3G;44301;52569;;;;605;1;macro;25016;1
SBO_0006_C03_110_s6;40006;SO1RNC3;521;35.0373889;9.466972;outdoor;3;3757;;282;;;3G;44301;55006;;;;605;1;macro;26820;1
SBO_0006_C03_110_u4;37574;SO1RNC3;521;35.0373889;9.466972;outdoor;1;3757;;50;;;3G;44301;52574;;;;605;1;macro;31730;1
SBO_0006_C03_110_u5;37575;SO1RNC3;521;35.0373889;9.466972;outdoor;2;3757;;150;;;3G;44301;52575;;;;605;1;macro;22832;1
SBO_0006_C03_110_u6;37576;SO1RNC3;521;35.0373889;9.466972;outdoor;3;3757;;260;;;3G;44301;52576;;;;605;1;macro;26820;1
SBO_0006_C03_110_v1;37577;SO1RNC3;521;35.0373889;9.466972;outdoor;1;3757;;50;;;3G;44301;52577;;;;605;1;macro;31730;1
SBO_0006_C03_110_v2;37578;SO1RNC3;521;35.0373889;9.466972;outdoor;2;3757;;150;;;3G;44301;52578;;;;605;1;macro;22832;1
SBO_0006_C03_110_v3;37579;SO1RNC3;521;35.0373889;9.466972;outdoor;3;3757;;260;;;3G;44301;52579;;;;605;1;macro;26820;1
SBO_0007_C06_110_u4;37584;SO1RNC3;521;35.027339;9.496346;outdoor;1;3758;;40;;;3G;44301;52584;;;;605;1;macro;30089;1
SBO_0007_C06_110_u5;37585;SO1RNC3;521;35.027339;9.496346;outdoor;2;3758;;130;;;3G;44301;52585;;;;605;1;macro;24822;1
SBO_0007_C06_110_u6;37586;SO1RNC3;521;35.027339;9.496346;outdoor;3;3758;;310;;;3G;44301;52586;;;;605;1;macro;878;1
SBO_0007_C06_110_v7;37587;SO1RNC3;521;35.027339;9.496346;outdoor;1;3758;;40;;;3G;44301;52587;;;;605;1;macro;30089;1
SBO_0007_C06_110_v8;37588;SO1RNC3;521;35.027339;9.496346;outdoor;2;3758;;130;;;3G;44301;52588;;;;605;1;macro;24822;1
SBO_0007_C06_110_v9;37589;SO1RNC3;521;35.027339;9.496346;outdoor;3;3758;;310;;;3G;44301;52589;;;;605;1;macro;878;1
SBO_0008_C02_110_v1;37597;SO1RNC3;521;35.04216;9.4888;outdoor;1;3759;;60;;;3G;44301;52597;;;;605;1;macro;29756;1
SBO_0008_C02_110_v2;37598;SO1RNC3;521;35.04216;9.4888;outdoor;2;3759;;170;;;3G;44301;52598;;;;605;1;macro;374;1
SBO_0008_C02_110_v3;37599;SO1RNC3;521;35.04216;9.4888;outdoor;3;3759;;270;;;3G;44301;52599;;;;605;1;macro;1367;1
SBO_0008_C02_309_S5;39145;SO1RNC3;521;35.04216;9.4888;outdoor;2;3759;;170;;;3G;44301;54145;;;;605;1;macro;-;1
SBO_0008_C02_309_u4;37594;SO1RNC3;521;35.04216;9.4888;outdoor;1;3759;;60;;;3G;44301;52594;;;;605;1;macro;29756;1
SBO_0008_C02_309_u5;37595;SO1RNC3;521;35.04216;9.4888;outdoor;2;3759;;170;;;3G;44301;52595;;;;605;1;macro;374;1
SBO_0008_C02_309_u6;37596;SO1RNC3;521;35.04216;9.4888;outdoor;3;3759;;270;;;3G;44301;52596;;;;605;1;macro;1367;1
SBO_0009_C06_110_u5;37605;SO1RNC3;521;34.99388889;9.36583333;outdoor;2;3760;;240;;;3G;44301;52605;;;;605;1;macro;7213;1
SBO_0009_C06_110_v7;37607;SO1RNC3;521;34.99388889;9.36583333;outdoor;1;3760;;60;;;3G;44301;52607;;;;605;1;macro;34574;1
SBO_0009_C06_110_v8;37608;SO1RNC3;521;34.99388889;9.36583333;outdoor;2;3760;;240;;;3G;44301;52608;;;;605;1;macro;28410;1
SBO_0009_C06_110_v9;37609;SO1RNC3;521;34.99388889;9.36583333;outdoor;3;3760;;330;;;3G;44301;52609;;;;605;1;macro;33981;1
SBO_0010_C01_110_v1;37617;SO1RNC3;521;35.03768;9.48172;outdoor;1;3761;;30;;;3G;44301;52617;;;;605;1;macro;1931;1
SBO_0010_C01_110_v2;37618;SO1RNC3;521;35.03768;9.48172;outdoor;2;3761;;150;;;3G;44301;52618;;;;605;1;macro;626;1
SBO_0010_C01_110_v3;37619;SO1RNC3;521;35.03768;9.48172;outdoor;3;3761;;270;;;3G;44301;52619;;;;605;1;macro;821;1
SBO_0010_C01_309_u4;37614;SO1RNC3;521;35.03768;9.48172;outdoor;1;3761;;30;;;3G;44301;52614;;;;605;1;macro;1931;1
SBO_0010_C01_309_u5;37615;SO1RNC3;521;35.03768;9.48172;outdoor;2;3761;;150;;;3G;44301;52615;;;;605;1;macro;626;1
SBO_0010_C01_309_u6;37616;SO1RNC3;521;35.03768;9.48172;outdoor;3;3761;;270;;;3G;44301;52616;;;;605;1;macro;821;1
SBO_0011_C04_110_u4;37624;SO1RNC3;521;35.030764;9.468078;outdoor;1;3762;;30;;;3G;44301;52624;;;;605;1;macro;31934;1
SBO_0011_C04_110_u5;37625;SO1RNC3;521;35.030764;9.468078;outdoor;2;3762;;150;;;3G;44301;52625;;;;605;1;macro;2467;1
SBO_0011_C04_110_u6;37626;SO1RNC3;521;35.030764;9.468078;outdoor;3;3762;;260;;;3G;44301;52626;;;;605;1;macro;2066;1
SBO_0011_C04_110_v7;37627;SO1RNC3;521;35.030764;9.468078;outdoor;1;3762;;30;;;3G;44301;52627;;;;605;1;macro;31934;1
SBO_0011_C04_110_v8;37628;SO1RNC3;521;35.030764;9.468078;outdoor;2;3762;;150;;;3G;44301;52628;;;;605;1;macro;2467;1
SBO_0011_C04_110_v9;37629;SO1RNC3;521;35.030764;9.468078;outdoor;3;3762;;260;;;3G;44301;52629;;;;605;1;macro;2066;1
SBO_0012_C05_110_u4;37634;SO1RNC3;521;35.0415;9.49661111;outdoor;1;3763;;30;;;3G;44301;52634;;;;605;1;macro;29899;1
SBO_0012_C05_110_u5;37635;SO1RNC3;521;35.0415;9.49661111;outdoor;2;3763;;140;;;3G;44301;52635;;;;605;1;macro;7986;1
SBO_0012_C05_110_u6;37636;SO1RNC3;521;35.0415;9.49661111;outdoor;3;3763;;270;;;3G;44301;52636;;;;605;1;macro;1877;1
SBO_0012_C05_110_v7;37637;SO1RNC3;521;35.0415;9.49661111;outdoor;1;3763;;30;;;3G;44301;52637;;;;605;1;macro;29899;1
SBO_0012_C05_110_v8;37638;SO1RNC3;521;35.0415;9.49661111;outdoor;2;3763;;140;;;3G;44301;52638;;;;605;1;macro;7986;1
SBO_0012_C05_110_v9;37639;SO1RNC3;521;35.0415;9.49661111;outdoor;3;3763;;270;;;3G;44301;52639;;;;605;1;macro;1877;1
SBO_0013_C05_110_q4;39924;SO1RNC3;521;35.32234445;9.40294167;outdoor;4;3764;;330;;;3G;44301;54924;;;;605;1;macro;29393;1
SBO_0013_C05_110_r7;39927;SO1RNC3;521;35.32234445;9.40294167;outdoor;4;3764;;330;;;3G;44301;54927;;;;605;1;macro;33199;1
SBO_0013_C05_110_u4;37644;SO1RNC3;521;35.32234445;9.40294167;outdoor;1;3764;;60;;;3G;44301;52644;;;;605;1;macro;29393;1
SBO_0013_C05_110_u5;37645;SO1RNC3;521;35.32234445;9.40294167;outdoor;2;3764;;165;;;3G;44301;52645;;;;605;1;macro;34237;1
SBO_0013_C05_110_u6;37646;SO1RNC3;521;35.32234445;9.40294167;outdoor;3;3764;;260;;;3G;44301;52646;;;;605;1;macro;9414;1
SBO_0013_C05_110_v1;37647;SO1RNC3;521;35.32234445;9.40294167;outdoor;1;3764;;60;;;3G;44301;52647;;;;605;1;macro;29393;1
SBO_0013_C05_110_v2;37648;SO1RNC3;521;35.32234445;9.40294167;outdoor;2;3764;;165;;;3G;44301;52648;;;;605;1;macro;34237;1
SBO_0013_C05_110_v3;37649;SO1RNC3;521;35.32234445;9.40294167;outdoor;3;3764;;260;;;3G;44301;52649;;;;605;1;macro;33199;1
SBO_0014_C03_110_r1;39247;SO1RNC3;521;35.29051944;9.28065833;outdoor;4;3765;;335;;;3G;44301;54247;;;;605;1;macro;21984;1
SBO_0014_C03_110_u5;37655;SO1RNC3;521;35.29051944;9.28065833;outdoor;2;3765;;150;;;3G;44301;52655;;;;605;1;macro;35199;1
SBO_0014_C03_110_u6;37656;SO1RNC3;521;35.29051944;9.28065833;outdoor;3;3765;;250;;;3G;44301;52656;;;;605;1;macro;6866;1
SBO_0014_C03_110_v1;37657;SO1RNC3;521;35.29051944;9.28065833;outdoor;1;3765;;50;;;3G;44301;52657;;;;605;1;macro;32788;1
SBO_0014_C03_110_v2;37658;SO1RNC3;521;35.29051944;9.28065833;outdoor;2;3765;;150;;;3G;44301;52658;;;;605;1;macro;35199;1
SBO_0014_C03_110_v3;37659;SO1RNC3;521;35.29051944;9.28065833;outdoor;3;3765;;250;;;3G;44301;52659;;;;605;1;macro;33046;1
SBO_0015_C04_110_q4;39974;SO1RNC3;521;34.58363463;9.84669876;outdoor;4;3766;;230;;;3G;44301;54974;;;;605;1;macro;21926;1
SBO_0015_C04_110_r7;39977;SO1RNC3;521;34.58363463;9.84669876;outdoor;4;3766;;230;;;3G;44301;54977;;;;605;1;macro;21926;1
SBO_0015_C04_110_u4;37664;SO1RNC3;521;34.58363463;9.84669876;outdoor;1;3766;;45;;;3G;44301;52664;;;;605;1;macro;29132;1
SBO_0015_C04_110_u5;37665;SO1RNC3;521;34.58363463;9.84669876;outdoor;2;3766;;160;;;3G;44301;52665;;;;605;1;macro;35189;1
SBO_0015_C04_110_u6;37666;SO1RNC3;521;34.58363463;9.84669876;outdoor;3;3766;;320;;;3G;44301;52666;;;;605;1;macro;31802;1
SBO_0015_C04_110_v1;37667;SO1RNC3;521;34.58363463;9.84669876;outdoor;1;3766;;45;;;3G;44301;52667;;;;605;1;macro;29132;1
SBO_0015_C04_110_v2;37668;SO1RNC3;521;34.58363463;9.84669876;outdoor;2;3766;;160;;;3G;44301;52668;;;;605;1;macro;35189;1
SBO_0015_C04_110_v3;37669;SO1RNC3;521;34.58363463;9.84669876;outdoor;3;3766;;320;;;3G;44301;52669;;;;605;1;macro;31802;1
SBO_0016_C01_110_r7;38837;SO1RNC3;521;35.06311111;9.98036111;outdoor;4;3767;;110;;;3G;44301;53837;;;;605;1;macro;16165;1
SBO_0016_C01_110_v7;37677;SO1RNC3;521;35.06311111;9.98036111;outdoor;1;3767;;40;;;3G;44301;52677;;;;605;1;macro;26465;1
SBO_0016_C01_110_v8;37678;SO1RNC3;521;35.06311111;9.98036111;outdoor;2;3767;;190;;;3G;44301;52678;;;;605;1;macro;25233;1
SBO_0016_C01_110_v9;37679;SO1RNC3;521;35.06311111;9.98036111;outdoor;3;3767;;320;;;3G;44301;52679;;;;605;1;macro;35222;1
SBO_0017_C01_314_q4;39004;SO1RNC3;521;34.86302778;9.78969444;outdoor;4;3768;;230;;;3G;44301;54004;;;;605;1;macro;27524;1
SBO_0017_C01_314_r7;39007;SO1RNC3;521;34.86302778;9.78969444;outdoor;4;3768;;230;;;3G;44301;54007;;;;605;1;macro;27524;1
SBO_0017_C01_314_u4;37684;SO1RNC3;521;34.86302778;9.78969444;outdoor;1;3768;;70;;;3G;44301;52684;;;;605;1;macro;27991;1
SBO_0017_C01_314_u5;37685;SO1RNC3;521;34.86302778;9.78969444;outdoor;2;3768;;160;;;3G;44301;52685;;;;605;1;macro;24527;1
SBO_0017_C01_314_u6;37686;SO1RNC3;521;34.86302778;9.78969444;outdoor;3;3768;;320;;;3G;44301;52686;;;;605;1;macro;19479;1
SBO_0017_C01_314_v1;37687;SO1RNC3;521;34.86302778;9.78969444;outdoor;1;3768;;70;;;3G;44301;52687;;;;605;1;macro;27991;1
SBO_0017_C01_314_v2;37688;SO1RNC3;521;34.86302778;9.78969444;outdoor;2;3768;;160;;;3G;44301;52688;;;;605;1;macro;24527;1
SBO_0017_C01_314_v3;37689;SO1RNC3;521;34.86302778;9.78969444;outdoor;3;3768;;320;;;3G;44301;52689;;;;605;1;macro;19479;1
SBO_0018_C01_110_u4;37694;SO1RNC3;521;34.99277778;9.67155556;outdoor;1;3769;;45;;;3G;44301;52694;;;;605;1;macro;28830;1
SBO_0018_C01_110_v1;37697;SO1RNC3;521;34.99277778;9.67155556;outdoor;1;3769;;45;;;3G;44301;52697;;;;605;1;macro;28830;1
SBO_0018_C01_110_v2;37698;SO1RNC3;521;34.99277778;9.67155556;outdoor;2;3769;;130;;;3G;44301;52698;;;;605;1;macro;32646;1
SBO_0018_C01_110_v3;37699;SO1RNC3;521;34.99277778;9.67155556;outdoor;3;3769;;280;;;3G;44301;52699;;;;605;1;macro;29980;1
SBO_0019_C03_110_v7;37707;SO1RNC3;521;34.63102778;9.74694167;outdoor;1;3011;;10;;;3G;44301;52707;;;;605;1;macro;32431;1
SBO_0019_C03_110_v8;37708;SO1RNC3;521;34.63102778;9.74694167;outdoor;2;3011;;100;;;3G;44301;52708;;;;605;1;macro;30197;1
SBO_0019_C03_110_v9;37709;SO1RNC3;521;34.63102778;9.74694167;outdoor;3;3011;;260;;;3G;44301;52709;;;;605;1;macro;29265;1
SBO_0020_C06_110_q4;64584;SO1RNC3;521;34.606197;9.60162778;outdoor;4;3771;;350;;;3G;44301;14584;;;;605;1;macro;7474;1
SBO_0020_C06_110_r1;39967;SO1RNC3;521;34.606197;9.60162778;outdoor;4;3771;;350;;;3G;44301;54967;;;;605;1;macro;28538;1
SBO_0020_C06_110_u4;37714;SO1RNC3;521;34.606197;9.60162778;outdoor;1;3771;;70;;;3G;44301;52714;;;;605;1;macro;35158;1
SBO_0020_C06_110_u5;37715;SO1RNC3;521;34.606197;9.60162778;outdoor;2;3771;;160;;;3G;44301;52715;;;;605;1;macro;19622;1
SBO_0020_C06_110_u6;37716;SO1RNC3;521;34.606197;9.60162778;outdoor;3;3771;;250;;;3G;44301;52716;;;;605;1;macro;26682;1
SBO_0020_C06_110_v1;37717;SO1RNC3;521;34.606197;9.60162778;outdoor;1;3771;;70;;;3G;44301;52717;;;;605;1;macro;35158;1
SBO_0020_C06_110_v2;37718;SO1RNC3;521;34.606197;9.60162778;outdoor;2;3771;;160;;;3G;44301;52718;;;;605;1;macro;19622;1
SBO_0020_C06_110_v3;37719;SO1RNC3;521;34.606197;9.60162778;outdoor;3;3771;;250;;;3G;44301;52719;;;;605;1;macro;26682;1
SBO_0021_C06_110_u2;37812;SO1RNC3;521;34.57398334;9.42779445;outdoor;2;3781;;85;;;3G;44301;52812;;;;605;1;macro;34179;1
SBO_0021_C06_110_u5;37815;SO1RNC3;521;34.57398334;9.42779445;outdoor;2;3781;;85;;;3G;44301;52815;;;;605;1;macro;34179;1
SBO_0021_C06_110_v1;37817;SO1RNC3;521;34.57398334;9.42779445;outdoor;1;3781;;10;;;3G;44301;52817;;;;605;1;macro;30757;1
SBO_0021_C06_110_v2;37818;SO1RNC3;521;34.57398334;9.42779445;outdoor;2;3781;;85;;;3G;44301;52818;;;;605;1;macro;34179;1
SBO_0021_C06_110_v3;37819;SO1RNC3;521;34.57398334;9.42779445;outdoor;3;3781;;260;;;3G;44301;52819;;;;605;1;macro;22478;1
SBO_0022_C02_110_u4;37734;SO1RNC3;521;35.06169444;9.65111111;outdoor;1;3773;;80;;;3G;44301;52734;;;;605;1;macro;25427;1
SBO_0022_C02_110_u5;37735;SO1RNC3;521;35.06169444;9.65111111;outdoor;2;3773;;220;;;3G;44301;52735;;;;605;1;macro;29844;1
SBO_0022_C02_110_u6;37736;SO1RNC3;521;35.06169444;9.65111111;outdoor;3;3773;;290;;;3G;44301;52736;;;;605;1;macro;28857;1
SBO_0022_C02_110_v7;37737;SO1RNC3;521;35.06169444;9.65111111;outdoor;1;3773;;80;;;3G;44301;52737;;;;605;1;macro;25427;1
SBO_0022_C02_110_v8;37738;SO1RNC3;521;35.06169444;9.65111111;outdoor;2;3773;;220;;;3G;44301;52738;;;;605;1;macro;29844;1
SBO_0022_C02_110_v9;37739;SO1RNC3;521;35.06169444;9.65111111;outdoor;3;3773;;290;;;3G;44301;52739;;;;605;1;macro;28857;1
SBO_0023_C03_309_u1;37741;SO1RNC3;521;35.08127778;9.86755556;outdoor;1;3774;;80;;;3G;44301;52741;;;;605;1;macro;31679;1
SBO_0023_C03_309_u2;37742;SO1RNC3;521;35.08127778;9.86755556;outdoor;2;3774;;260;;;3G;44301;52742;;;;605;1;macro;33518;1
SBO_0023_C03_309_u4;37744;SO1RNC3;521;35.08127778;9.86755556;outdoor;1;3774;;80;;;3G;44301;52744;;;;605;1;macro;31679;1
SBO_0023_C03_309_u5;37745;SO1RNC3;521;35.08127778;9.86755556;outdoor;2;3774;;260;;;3G;44301;52745;;;;605;1;macro;33518;1
SBO_0023_C03_309_v1;37747;SO1RNC3;521;35.08127778;9.86755556;outdoor;1;3774;;80;;;3G;44301;52747;;;;605;1;macro;31679;1
SBO_0023_C03_309_v2;37748;SO1RNC3;521;35.08127778;9.86755556;outdoor;2;3774;;260;;;3G;44301;52748;;;;605;1;macro;33518;1
SBO_0023_C03_309_v3;37749;SO1RNC3;521;35.08127778;9.86755556;outdoor;3;3774;;350;;;3G;44301;52749;;;;605;1;macro;31867;1
SBO_0024_C06_110_u4;37754;SO1RNC3;521;34.927442;9.193006;outdoor;1;3775;;30;;;3G;44301;52754;;;;605;1;macro;13567;1
SBO_0024_C06_110_u5;37755;SO1RNC3;521;34.927442;9.193006;outdoor;2;3775;;110;;;3G;44301;52755;;;;605;1;macro;30844;1
SBO_0024_C06_110_u6;37756;SO1RNC3;521;34.927442;9.193006;outdoor;3;3775;;210;;;3G;44301;52756;;;;605;1;macro;32022;1
SBO_0024_C06_110_v1;37757;SO1RNC3;521;34.927442;9.193006;outdoor;1;3775;;30;;;3G;44301;52757;;;;605;1;macro;13567;1
SBO_0024_C06_110_v2;37758;SO1RNC3;521;34.927442;9.193006;outdoor;2;3775;;110;;;3G;44301;52758;;;;605;1;macro;30844;1
SBO_0024_C06_110_v3;37759;SO1RNC3;521;34.927442;9.193006;outdoor;3;3775;;210;;;3G;44301;52759;;;;605;1;macro;32022;1
SBO_0025_C01_110_v1;37767;SO1RNC3;521;35.06911111;9.47649722;outdoor;1;3776;;90;;;3G;44301;52767;;;;605;1;macro;19202;1
SBO_0025_C01_110_v2;37768;SO1RNC3;521;35.06911111;9.47649722;outdoor;2;3776;;230;;;3G;44301;52768;;;;605;1;macro;25107;1
SBO_0025_C01_110_v3;37769;SO1RNC3;521;35.06911111;9.47649722;outdoor;3;3776;;340;;;3G;44301;52769;;;;605;1;macro;25358;1
SBO_0025_C01_309_s5;39985;SO1RNC3;521;35.06911111;9.47649722;outdoor;2;3776;;252;;;3G;44301;54985;;;;605;1;macro;25107;1
SBO_0025_C01_309_u5;37765;SO1RNC3;521;35.06911111;9.47649722;outdoor;2;3776;;230;;;3G;44301;52765;;;;605;1;macro;25107;1
SBO_0025_C01_309_u6;37766;SO1RNC3;521;35.06911111;9.47649722;outdoor;3;3776;;340;;;3G;44301;52766;;;;605;1;macro;25358;1
SBO_0026_C01_309_r1;38937;SO1RNC3;521;35.16135705;9.32321565;outdoor;4;3777;;230;;;3G;44301;53937;;;;605;1;macro;2375;1
SBO_0027_C01_110_q1;39901;SO1RNC3;521;34.71683333;9.05433333;outdoor;4;3778;;335;;;3G;44301;54901;;;;605;1;macro;2115;1
SBO_0027_C01_110_q4;39904;SO1RNC3;521;34.71683333;9.05433333;outdoor;4;3778;;335;;;3G;44301;54904;;;;605;1;macro;33805;1
SBO_0027_C01_110_r7;39907;SO1RNC3;521;34.71683333;9.05433333;outdoor;4;3778;;335;;;3G;44301;54907;;;;605;1;macro;34091;1
SBO_0027_C01_110_u1;37781;SO1RNC3;521;34.71683333;9.05433333;outdoor;1;3778;;30;;;3G;44301;52781;;;;605;1;macro;33805;1
SBO_0027_C01_110_u4;37784;SO1RNC3;521;34.71683333;9.05433333;outdoor;1;3778;;30;;;3G;44301;52784;;;;605;1;macro;33805;1
SBO_0027_C01_110_v1;37787;SO1RNC3;521;34.71683333;9.05433333;outdoor;1;3778;;30;;;3G;44301;52787;;;;605;1;macro;33805;1
SBO_0027_C01_110_v2;37788;SO1RNC3;521;34.71683333;9.05433333;outdoor;2;3778;;100;;;3G;44301;52788;;;;605;1;macro;34577;1
SBO_0027_C01_110_v3;37789;SO1RNC3;521;34.71683333;9.05433333;outdoor;3;3778;;210;;;3G;44301;52789;;;;605;1;macro;34091;1
SBO_0029_C02_311_q4;38864;SO1RNC3;521;34.847778;9.1409722;outdoor;4;3780;;125;;;3G;44301;53864;;;;605;1;macro;8920;1
SBO_0029_C02_311_r7;38867;SO1RNC3;521;34.847778;9.1409722;outdoor;4;3780;;125;;;3G;44301;53867;;;;605;1;macro;8920;1
SBO_0029_C02_311_u4;37804;SO1RNC3;521;34.847778;9.1409722;outdoor;1;3780;;30;;;3G;44301;52804;;;;605;1;macro;25854;1
SBO_0029_C02_311_u5;37805;SO1RNC3;521;34.847778;9.1409722;outdoor;2;3780;;210;;;3G;44301;52805;;;;605;1;macro;23617;1
SBO_0029_C02_311_u6;37806;SO1RNC3;521;34.847778;9.1409722;outdoor;3;3780;;300;;;3G;44301;52806;;;;605;1;macro;33361;1
SBO_0029_C02_311_v1;37807;SO1RNC3;521;34.847778;9.1409722;outdoor;1;3780;;30;;;3G;44301;52807;;;;605;1;macro;25854;1
SBO_0029_C02_311_v2;37808;SO1RNC3;521;34.847778;9.1409722;outdoor;2;3780;;210;;;3G;44301;52808;;;;605;1;macro;23617;1
SBO_0029_C02_311_v3;37809;SO1RNC3;521;34.847778;9.1409722;outdoor;3;3780;;300;;;3G;44301;52809;;;;605;1;macro;33361;1
SBO_0031_C01_414_u4;37824;SO1RNC3;521;34.72186112;9.81633334;outdoor;1;3782;;180;;;3G;44301;52824;;;;605;1;macro;35119;1
SBO_0031_C01_414_u5;37825;SO1RNC3;521;34.72186112;9.81633334;outdoor;2;3782;;350;;;3G;44301;52825;;;;605;1;macro;31772;1
SBO_0031_C01_414_u6;37826;SO1RNC3;521;34.72186112;9.81633334;outdoor;3;3782;;90;;;3G;44301;52826;;;;605;1;macro;27786;1
SBO_0031_C01_414_v1;37827;SO1RNC3;521;34.72186112;9.81633334;outdoor;1;3782;;180;;;3G;44301;52827;;;;605;1;macro;35119;1
SBO_0031_C01_414_v2;37828;SO1RNC3;521;34.72186112;9.81633334;outdoor;2;3782;;350;;;3G;44301;52828;;;;605;1;macro;31772;1
